2025/05/01 14:26:58.298, 141.41 W
2025/05/01 14:27:03.298, 304.18 W
2025/05/01 14:27:08.304, 320.01 W
2025/05/01 14:27:13.305, 208.58 W
2025/05/01 14:27:18.305, 318.94 W
2025/05/01 14:27:23.306, 324.23 W
2025/05/01 14:27:28.306, 206.60 W
2025/05/01 14:27:33.306, 314.11 W
2025/05/01 14:27:38.307, 309.36 W
2025/05/01 14:27:43.307, 212.18 W
2025/05/01 14:27:48.308, 321.72 W
2025/05/01 14:27:53.308, 316.19 W
2025/05/01 14:27:58.309, 171.11 W
2025/05/01 14:28:03.309, 318.18 W
2025/05/01 14:28:08.309, 313.55 W
2025/05/01 14:28:13.310, 213.00 W
2025/05/01 14:28:18.310, 326.22 W
2025/05/01 14:28:23.311, 317.38 W
2025/05/01 14:28:28.311, 270.02 W
2025/05/01 14:28:33.311, 320.51 W
2025/05/01 14:28:38.312, 318.45 W
2025/05/01 14:28:43.312, 263.48 W
2025/05/01 14:28:48.313, 320.17 W
2025/05/01 14:28:53.313, 320.63 W
2025/05/01 14:28:58.314, 314.20 W
2025/05/01 14:29:03.314, 317.14 W
2025/05/01 14:29:08.314, 320.69 W
2025/05/01 14:29:13.315, 312.35 W
2025/05/01 14:29:18.315, 320.16 W
2025/05/01 14:29:23.316, 314.92 W
2025/05/01 14:29:28.316, 315.80 W
2025/05/01 14:29:33.316, 316.49 W
2025/05/01 14:29:38.317, 317.10 W
2025/05/01 14:29:43.317, 312.81 W
2025/05/01 14:29:48.318, 313.83 W
2025/05/01 14:29:53.318, 319.83 W
2025/05/01 14:29:58.319, 153.73 W
2025/05/01 14:30:03.319, 321.02 W
2025/05/01 14:30:08.320, 320.17 W
2025/05/01 14:30:13.320, 212.63 W
2025/05/01 14:30:18.320, 323.43 W
2025/05/01 14:30:23.321, 321.57 W
2025/05/01 14:30:28.321, 211.65 W
2025/05/01 14:30:33.322, 319.27 W
2025/05/01 14:30:38.322, 318.99 W
2025/05/01 14:30:43.323, 134.22 W
2025/05/01 14:30:48.323, 315.23 W
2025/05/01 14:30:53.323, 316.01 W
2025/05/01 14:30:58.324, 111.57 W
2025/05/01 14:31:03.324, 321.54 W
2025/05/01 14:31:08.325, 278.35 W
2025/05/01 14:31:13.330, 325.06 W
2025/05/01 14:31:18.331, 323.26 W
2025/05/01 14:31:23.331, 321.69 W
2025/05/01 14:31:28.332, 325.60 W
2025/05/01 14:31:33.332, 323.04 W
2025/05/01 14:31:38.332, 323.77 W
2025/05/01 14:31:43.333, 319.97 W
2025/05/01 14:31:48.333, 159.53 W
2025/05/01 14:31:53.334, 327.12 W
2025/05/01 14:31:58.334, 317.35 W
2025/05/01 14:32:03.335, 312.89 W
2025/05/01 14:32:08.335, 321.15 W
2025/05/01 14:32:13.336, 315.99 W
2025/05/01 14:32:18.336, 319.04 W
2025/05/01 14:32:23.336, 325.63 W
2025/05/01 14:32:28.337, 180.52 W
2025/05/01 14:32:33.337, 318.82 W
2025/05/01 14:32:38.338, 325.61 W
2025/05/01 14:32:43.338, 241.43 W
2025/05/01 14:32:48.338, 323.00 W
2025/05/01 14:32:53.339, 323.00 W
2025/05/01 14:32:58.339, 321.09 W
2025/05/01 14:33:03.340, 332.28 W
2025/05/01 14:33:08.340, 323.35 W
2025/05/01 14:33:13.340, 324.78 W
2025/05/01 14:33:18.347, 325.42 W
2025/05/01 14:33:23.347, 135.26 W
2025/05/01 14:33:28.347, 326.18 W
2025/05/01 14:33:33.348, 322.01 W
2025/05/01 14:33:38.348, 311.47 W
2025/05/01 14:33:43.349, 324.37 W
2025/05/01 14:33:48.349, 319.52 W
2025/05/01 14:33:53.349, 324.75 W
2025/05/01 14:33:58.350, 322.88 W
2025/05/01 14:34:03.350, 273.82 W
2025/05/01 14:34:08.351, 321.77 W
2025/05/01 14:34:13.357, 321.63 W
2025/05/01 14:34:18.357, 206.46 W
2025/05/01 14:34:23.358, 326.08 W
2025/05/01 14:34:28.358, 320.49 W
2025/05/01 14:34:33.358, 306.33 W
2025/05/01 14:34:38.359, 319.35 W
2025/05/01 14:34:43.359, 323.67 W
2025/05/01 14:34:48.359, 324.92 W
2025/05/01 14:34:53.360, 324.22 W
2025/05/01 14:34:58.360, 314.63 W
2025/05/01 14:35:03.361, 328.67 W
2025/05/01 14:35:08.361, 318.84 W
2025/05/01 14:35:13.362, 202.78 W
2025/05/01 14:35:18.362, 320.87 W
2025/05/01 14:35:23.362, 318.53 W
2025/05/01 14:35:28.363, 257.21 W
2025/05/01 14:35:33.366, 331.35 W
2025/05/01 14:35:38.367, 318.36 W
2025/05/01 14:35:43.367, 320.35 W
2025/05/01 14:35:48.368, 329.81 W
2025/05/01 14:35:53.368, 326.27 W
2025/05/01 14:35:58.369, 319.37 W
2025/05/01 14:36:03.369, 320.70 W
2025/05/01 14:36:08.369, 323.11 W
2025/05/01 14:36:13.370, 322.36 W
2025/05/01 14:36:18.370, 327.41 W
2025/05/01 14:36:23.370, 223.33 W
2025/05/01 14:36:28.371, 327.95 W
2025/05/01 14:36:33.377, 329.99 W
2025/05/01 14:36:38.377, 147.78 W
2025/05/01 14:36:43.378, 326.23 W
2025/05/01 14:36:48.378, 323.71 W
2025/05/01 14:36:53.379, 320.94 W
2025/05/01 14:36:58.379, 327.58 W
2025/05/01 14:37:03.380, 311.47 W
2025/05/01 14:37:08.380, 328.70 W
2025/05/01 14:37:13.386, 312.86 W
2025/05/01 14:37:18.387, 216.27 W
2025/05/01 14:37:23.387, 328.74 W
2025/05/01 14:37:28.387, 320.97 W
2025/05/01 14:37:33.388, 232.92 W
2025/05/01 14:37:38.388, 317.05 W
2025/05/01 14:37:43.389, 318.44 W
2025/05/01 14:37:48.389, 326.99 W
2025/05/01 14:37:53.395, 330.04 W
2025/05/01 14:37:58.396, 322.51 W
2025/05/01 14:38:03.402, 328.44 W
2025/05/01 14:38:08.402, 328.62 W
2025/05/01 14:38:13.403, 329.97 W
2025/05/01 14:38:18.403, 330.81 W
2025/05/01 14:38:23.404, 323.30 W
2025/05/01 14:38:28.404, 263.65 W
2025/05/01 14:38:33.404, 321.21 W
2025/05/01 14:38:38.405, 321.90 W
2025/05/01 14:38:43.405, 209.13 W
2025/05/01 14:38:48.406, 325.49 W
2025/05/01 14:38:53.412, 319.43 W
2025/05/01 14:38:58.412, 203.09 W
2025/05/01 14:39:03.413, 322.73 W
2025/05/01 14:39:08.413, 325.44 W
2025/05/01 14:39:13.414, 317.43 W
2025/05/01 14:39:18.420, 316.11 W
2025/05/01 14:39:23.421, 231.13 W
2025/05/01 14:39:28.421, 319.37 W
2025/05/01 14:39:33.421, 320.30 W
2025/05/01 14:39:38.422, 282.82 W
2025/05/01 14:39:43.426, 321.37 W
2025/05/01 14:39:48.427, 295.83 W
2025/05/01 14:39:53.427, 324.91 W
2025/05/01 14:39:58.427, 319.37 W
2025/05/01 14:40:03.434, 236.44 W
2025/05/01 14:40:08.434, 322.57 W
2025/05/01 14:40:13.434, 316.74 W
2025/05/01 14:40:18.435, 322.53 W
2025/05/01 14:40:23.435, 321.22 W
2025/05/01 14:40:28.436, 326.26 W
2025/05/01 14:40:33.436, 319.85 W
2025/05/01 14:40:38.437, 328.52 W
2025/05/01 14:40:43.437, 204.09 W
2025/05/01 14:40:48.437, 322.02 W
2025/05/01 14:40:53.438, 323.33 W
2025/05/01 14:40:58.438, 277.73 W
2025/05/01 14:41:03.442, 331.93 W
2025/05/01 14:41:08.443, 321.02 W
2025/05/01 14:41:13.443, 320.06 W
2025/05/01 14:41:18.444, 321.34 W
2025/05/01 14:41:23.444, 331.12 W
2025/05/01 14:41:28.445, 322.50 W
2025/05/01 14:41:33.445, 324.92 W
2025/05/01 14:41:38.445, 114.01 W
2025/05/01 14:41:43.450, 325.58 W
2025/05/01 14:41:48.451, 310.75 W
2025/05/01 14:41:53.451, 316.52 W
2025/05/01 14:41:58.457, 330.12 W
2025/05/01 14:42:03.458, 223.29 W
2025/05/01 14:42:08.462, 330.89 W
2025/05/01 14:42:13.463, 282.52 W
2025/05/01 14:42:18.463, 324.78 W
2025/05/01 14:42:23.464, 319.77 W
2025/05/01 14:42:28.464, 219.04 W
2025/05/01 14:42:33.465, 330.98 W
2025/05/01 14:42:38.465, 329.61 W
2025/05/01 14:42:43.466, 181.13 W
2025/05/01 14:42:48.466, 326.19 W
2025/05/01 14:42:53.467, 328.41 W
2025/05/01 14:42:58.467, 330.48 W
2025/05/01 14:43:03.473, 324.45 W
2025/05/01 14:43:08.474, 216.68 W
2025/05/01 14:43:13.474, 331.73 W
2025/05/01 14:43:18.475, 329.91 W
2025/05/01 14:43:23.475, 306.39 W
2025/05/01 14:43:28.476, 319.12 W
2025/05/01 14:43:33.476, 325.31 W
2025/05/01 14:43:38.477, 321.64 W
2025/05/01 14:43:43.477, 327.46 W
2025/05/01 14:43:48.477, 328.52 W
2025/05/01 14:43:53.478, 330.36 W
2025/05/01 14:43:58.478, 327.64 W
2025/05/01 14:44:03.479, 327.98 W
2025/05/01 14:44:08.479, 324.14 W
2025/05/01 14:44:13.480, 330.78 W
2025/05/01 14:44:18.480, 206.34 W
2025/05/01 14:44:23.481, 327.03 W
2025/05/01 14:44:28.487, 326.83 W
2025/05/01 14:44:33.487, 208.80 W
2025/05/01 14:44:38.488, 326.76 W
2025/05/01 14:44:43.488, 323.29 W
2025/05/01 14:44:48.489, 237.16 W
2025/05/01 14:44:53.489, 324.16 W
2025/05/01 14:44:58.490, 329.76 W
2025/05/01 14:45:03.490, 326.37 W
2025/05/01 14:45:08.491, 328.31 W
2025/05/01 14:45:13.491, 329.86 W
2025/05/01 14:45:18.491, 323.50 W
2025/05/01 14:45:23.492, 325.38 W
2025/05/01 14:45:28.492, 240.63 W
2025/05/01 14:45:33.493, 325.81 W
2025/05/01 14:45:38.493, 330.34 W
2025/05/01 14:45:43.494, 214.10 W
2025/05/01 14:45:48.494, 330.71 W
2025/05/01 14:45:53.495, 331.99 W
2025/05/01 14:45:58.495, 219.46 W
2025/05/01 14:46:03.496, 326.97 W
2025/05/01 14:46:08.496, 319.09 W
2025/05/01 14:46:13.497, 319.38 W
2025/05/01 14:46:18.497, 327.18 W
2025/05/01 14:46:23.503, 169.41 W
2025/05/01 14:46:28.504, 325.36 W
2025/05/01 14:46:33.504, 328.01 W
2025/05/01 14:46:38.504, 318.45 W
2025/05/01 14:46:43.505, 328.24 W
2025/05/01 14:46:48.505, 323.48 W
2025/05/01 14:46:53.506, 323.51 W
2025/05/01 14:46:58.506, 320.65 W
2025/05/01 14:47:03.507, 272.66 W
2025/05/01 14:47:08.507, 334.22 W
2025/05/01 14:47:13.507, 315.44 W
2025/05/01 14:47:18.508, 306.22 W
2025/05/01 14:47:23.508, 325.29 W
2025/05/01 14:47:28.509, 327.81 W
2025/05/01 14:47:33.509, 319.84 W
2025/05/01 14:47:38.510, 316.56 W
2025/05/01 14:47:43.510, 205.62 W
2025/05/01 14:47:48.511, 322.67 W
2025/05/01 14:47:53.517, 325.44 W
2025/05/01 14:47:58.517, 306.18 W
2025/05/01 14:48:03.518, 319.02 W
2025/05/01 14:48:08.518, 314.03 W
2025/05/01 14:48:13.519, 322.98 W
2025/05/01 14:48:18.519, 318.39 W
2025/05/01 14:48:23.520, 198.98 W
2025/05/01 14:48:28.520, 316.88 W
2025/05/01 14:48:33.520, 312.02 W
2025/05/01 14:48:38.521, 314.98 W
2025/05/01 14:48:43.521, 325.86 W
2025/05/01 14:48:48.522, 287.96 W
2025/05/01 14:48:53.522, 331.36 W
2025/05/01 14:48:58.523, 317.66 W
2025/05/01 14:49:03.523, 254.85 W
2025/05/01 14:49:08.526, 324.84 W
2025/05/01 14:49:13.527, 330.77 W
2025/05/01 14:49:18.527, 321.46 W
2025/05/01 14:49:23.528, 313.14 W
2025/05/01 14:49:28.528, 313.23 W
2025/05/01 14:49:33.528, 330.67 W
2025/05/01 14:49:38.535, 329.98 W
2025/05/01 14:49:43.535, 81.09 W
2025/05/01 14:49:48.536, 332.15 W
2025/05/01 14:49:53.536, 330.95 W
2025/05/01 14:49:58.536, 328.92 W
2025/05/01 14:50:03.537, 326.99 W
2025/05/01 14:50:08.537, 251.51 W
2025/05/01 14:50:13.538, 325.60 W
2025/05/01 14:50:18.538, 327.56 W
2025/05/01 14:50:23.539, 248.43 W
2025/05/01 14:50:28.542, 322.55 W
2025/05/01 14:50:33.543, 251.09 W
2025/05/01 14:50:38.543, 328.63 W
2025/05/01 14:50:43.544, 327.31 W
2025/05/01 14:50:48.544, 276.26 W
2025/05/01 14:50:53.544, 320.93 W
2025/05/01 14:50:58.545, 323.93 W
2025/05/01 14:51:03.545, 327.08 W
2025/05/01 14:51:08.546, 327.03 W
2025/05/01 14:51:13.546, 282.20 W
2025/05/01 14:51:18.547, 326.63 W
2025/05/01 14:51:23.547, 317.36 W
2025/05/01 14:51:28.547, 211.29 W
2025/05/01 14:51:33.548, 320.52 W
2025/05/01 14:51:38.548, 317.60 W
2025/05/01 14:51:43.549, 326.70 W
2025/05/01 14:51:48.549, 320.12 W
2025/05/01 14:51:53.549, 328.49 W
2025/05/01 14:51:58.550, 326.56 W
2025/05/01 14:52:03.550, 328.66 W
2025/05/01 14:52:08.551, 326.54 W
2025/05/01 14:52:13.551, 304.84 W
2025/05/01 14:52:18.551, 314.46 W
2025/05/01 14:52:23.552, 257.03 W
2025/05/01 14:52:28.552, 325.72 W
2025/05/01 14:52:33.553, 325.45 W
2025/05/01 14:52:38.553, 217.78 W
2025/05/01 14:52:43.553, 321.71 W
2025/05/01 14:52:48.554, 331.35 W
2025/05/01 14:52:53.554, 225.12 W
2025/05/01 14:52:58.555, 329.59 W
2025/05/01 14:53:03.555, 327.86 W
2025/05/01 14:53:08.555, 302.17 W
2025/05/01 14:53:13.556, 320.33 W
2025/05/01 14:53:18.557, 326.11 W
2025/05/01 14:53:23.557, 319.61 W
2025/05/01 14:53:28.557, 320.55 W
2025/05/01 14:53:33.558, 216.06 W
2025/05/01 14:53:38.558, 323.75 W
2025/05/01 14:53:43.559, 313.27 W
2025/05/01 14:53:48.559, 258.25 W
2025/05/01 14:53:53.562, 325.87 W
2025/05/01 14:53:58.563, 320.73 W
2025/05/01 14:54:03.563, 320.46 W
2025/05/01 14:54:08.564, 322.03 W
2025/05/01 14:54:13.564, 270.22 W
2025/05/01 14:54:18.564, 322.02 W
2025/05/01 14:54:23.565, 324.61 W
2025/05/01 14:54:28.565, 208.04 W
2025/05/01 14:54:33.566, 325.92 W
2025/05/01 14:54:38.572, 324.14 W
2025/05/01 14:54:43.572, 308.39 W
2025/05/01 14:54:48.573, 319.34 W
2025/05/01 14:54:53.573, 323.87 W
2025/05/01 14:54:58.574, 327.73 W
2025/05/01 14:55:03.574, 322.00 W
2025/05/01 14:55:08.574, 244.95 W
2025/05/01 14:55:13.575, 324.77 W
2025/05/01 14:55:18.575, 318.79 W
2025/05/01 14:55:23.576, 322.80 W
2025/05/01 14:55:28.582, 320.77 W
2025/05/01 14:55:33.582, 326.88 W
2025/05/01 14:55:38.583, 326.55 W
2025/05/01 14:55:43.583, 325.26 W
2025/05/01 14:55:48.584, 212.88 W
2025/05/01 14:55:53.584, 322.54 W
2025/05/01 14:55:58.585, 325.29 W
2025/05/01 14:56:03.585, 249.68 W
2025/05/01 14:56:08.590, 322.10 W
2025/05/01 14:56:13.591, 309.89 W
2025/05/01 14:56:18.591, 318.52 W
2025/05/01 14:56:23.591, 323.46 W
2025/05/01 14:56:28.592, 143.22 W
2025/05/01 14:56:33.592, 324.32 W
2025/05/01 14:56:38.593, 325.02 W
2025/05/01 14:56:43.593, 326.81 W
2025/05/01 14:56:48.594, 326.15 W
2025/05/01 14:56:53.594, 322.19 W
2025/05/01 14:56:58.594, 324.85 W
2025/05/01 14:57:03.600, 322.67 W
2025/05/01 14:57:08.601, 208.15 W
2025/05/01 14:57:13.601, 323.87 W
2025/05/01 14:57:18.602, 327.37 W
2025/05/01 14:57:23.602, 300.47 W
2025/05/01 14:57:28.606, 320.18 W
2025/05/01 14:57:33.607, 327.57 W
2025/05/01 14:57:38.607, 320.25 W
2025/05/01 14:57:43.607, 323.99 W
2025/05/01 14:57:48.608, 274.90 W
2025/05/01 14:57:53.609, 327.16 W
2025/05/01 14:57:58.609, 323.43 W
2025/05/01 14:58:03.609, 219.47 W
2025/05/01 14:58:08.610, 329.33 W
2025/05/01 14:58:13.610, 322.71 W
2025/05/01 14:58:18.611, 323.55 W
2025/05/01 14:58:23.611, 319.33 W
2025/05/01 14:58:28.612, 327.10 W
2025/05/01 14:58:33.612, 327.33 W
2025/05/01 14:58:38.612, 318.01 W
2025/05/01 14:58:43.613, 190.66 W
2025/05/01 14:58:48.613, 331.46 W
2025/05/01 14:58:53.614, 323.64 W
2025/05/01 14:58:58.614, 328.85 W
2025/05/01 14:59:03.614, 331.75 W
2025/05/01 14:59:08.615, 324.90 W
2025/05/01 14:59:13.615, 331.03 W
2025/05/01 14:59:18.616, 333.57 W
2025/05/01 14:59:23.616, 243.88 W
2025/05/01 14:59:28.617, 324.81 W
2025/05/01 14:59:33.617, 327.10 W
2025/05/01 14:59:38.618, 217.29 W
2025/05/01 14:59:43.618, 330.94 W
2025/05/01 14:59:48.619, 333.35 W
2025/05/01 14:59:53.625, 289.03 W
2025/05/01 14:59:58.625, 329.92 W
2025/05/01 15:00:03.626, 330.36 W
2025/05/01 15:00:08.626, 325.18 W
2025/05/01 15:00:13.626, 325.51 W
2025/05/01 15:00:18.627, 214.75 W
2025/05/01 15:00:23.627, 322.12 W
2025/05/01 15:00:28.628, 331.60 W
2025/05/01 15:00:33.628, 262.08 W
2025/05/01 15:00:38.631, 333.46 W
2025/05/01 15:00:43.631, 331.47 W
2025/05/01 15:00:48.631, 330.31 W
2025/05/01 15:00:53.632, 332.54 W
2025/05/01 15:00:58.632, 327.55 W
2025/05/01 15:01:03.633, 327.37 W
2025/05/01 15:01:08.633, 325.64 W
2025/05/01 15:01:13.633, 300.89 W
2025/05/01 15:01:18.640, 323.96 W
2025/05/01 15:01:23.640, 321.97 W
2025/05/01 15:01:28.641, 218.63 W
2025/05/01 15:01:33.641, 328.33 W
2025/05/01 15:01:38.641, 331.07 W
2025/05/01 15:01:43.642, 317.18 W
2025/05/01 15:01:48.642, 324.29 W
2025/05/01 15:01:53.643, 330.91 W
2025/05/01 15:01:58.643, 329.14 W
2025/05/01 15:02:03.649, 324.56 W
