2025/05/01 16:08:16.958, 285.49 W
2025/05/01 16:08:21.965, 269.13 W
2025/05/01 16:08:26.965, 227.36 W
2025/05/01 16:08:31.966, 317.40 W
2025/05/01 16:08:36.966, 226.29 W
2025/05/01 16:08:41.966, 222.18 W
2025/05/01 16:08:46.967, 321.62 W
2025/05/01 16:08:51.967, 225.45 W
2025/05/01 16:08:56.968, 288.31 W
2025/05/01 16:09:01.968, 203.80 W
2025/05/01 16:09:06.968, 226.70 W
2025/05/01 16:09:11.969, 319.22 W
2025/05/01 16:09:16.969, 229.38 W
2025/05/01 16:09:21.970, 309.77 W
2025/05/01 16:09:26.970, 259.16 W
2025/05/01 16:09:31.971, 224.83 W
2025/05/01 16:09:36.971, 319.71 W
2025/05/01 16:09:41.971, 222.93 W
2025/05/01 16:09:46.972, 224.09 W
2025/05/01 16:09:51.972, 323.92 W
2025/05/01 16:09:56.973, 228.96 W
2025/05/01 16:10:01.973, 315.61 W
2025/05/01 16:10:06.973, 193.62 W
2025/05/01 16:10:11.974, 225.94 W
2025/05/01 16:10:16.975, 321.41 W
2025/05/01 16:10:21.975, 225.19 W
2025/05/01 16:10:26.976, 310.50 W
2025/05/01 16:10:31.976, 264.13 W
2025/05/01 16:10:36.976, 223.67 W
2025/05/01 16:10:41.977, 312.24 W
2025/05/01 16:10:46.977, 226.90 W
2025/05/01 16:10:51.978, 222.79 W
2025/05/01 16:10:56.978, 303.17 W
2025/05/01 16:11:01.978, 227.40 W
2025/05/01 16:11:06.979, 317.58 W
2025/05/01 16:11:11.979, 146.89 W
2025/05/01 16:11:16.980, 226.68 W
2025/05/01 16:11:21.980, 322.17 W
2025/05/01 16:11:26.981, 227.33 W
2025/05/01 16:11:31.981, 301.80 W
2025/05/01 16:11:36.982, 261.06 W
2025/05/01 16:11:41.982, 231.18 W
2025/05/01 16:11:46.982, 315.41 W
2025/05/01 16:11:51.983, 221.76 W
2025/05/01 16:11:56.983, 247.35 W
2025/05/01 16:12:01.984, 290.54 W
2025/05/01 16:12:06.984, 235.74 W
2025/05/01 16:12:11.985, 311.36 W
2025/05/01 16:12:16.985, 168.56 W
2025/05/01 16:12:21.985, 223.77 W
2025/05/01 16:12:26.986, 326.39 W
2025/05/01 16:12:31.987, 228.37 W
2025/05/01 16:12:36.987, 314.92 W
2025/05/01 16:12:41.988, 222.81 W
2025/05/01 16:12:46.988, 227.72 W
2025/05/01 16:12:51.989, 313.94 W
2025/05/01 16:12:56.989, 225.49 W
2025/05/01 16:13:01.990, 247.97 W
2025/05/01 16:13:06.990, 291.19 W
2025/05/01 16:13:11.991, 227.91 W
2025/05/01 16:13:16.991, 321.86 W
2025/05/01 16:13:21.991, 224.66 W
2025/05/01 16:13:26.992, 225.68 W
2025/05/01 16:13:31.993, 317.46 W
2025/05/01 16:13:36.999, 223.37 W
2025/05/01 16:13:41.999, 277.04 W
2025/05/01 16:13:47.000, 121.03 W
2025/05/01 16:13:52.000, 189.02 W
2025/05/01 16:13:57.001, 288.46 W
2025/05/01 16:14:02.001, 197.68 W
2025/05/01 16:14:07.002, 281.46 W
2025/05/01 16:14:12.002, 159.70 W
2025/05/01 16:14:17.002, 191.11 W
2025/05/01 16:14:22.003, 291.56 W
2025/05/01 16:14:27.004, 196.40 W
2025/05/01 16:14:32.004, 280.28 W
2025/05/01 16:14:37.004, 130.07 W
2025/05/01 16:14:42.005, 188.22 W
2025/05/01 16:14:47.005, 286.34 W
2025/05/01 16:14:52.006, 192.85 W
2025/05/01 16:14:57.006, 282.85 W
2025/05/01 16:15:02.007, 146.22 W
2025/05/01 16:15:07.007, 191.00 W
2025/05/01 16:15:12.008, 286.58 W
2025/05/01 16:15:17.008, 202.36 W
2025/05/01 16:15:22.008, 283.30 W
2025/05/01 16:15:27.009, 175.08 W
2025/05/01 16:15:32.009, 189.17 W
2025/05/01 16:15:37.010, 281.73 W
2025/05/01 16:15:42.011, 194.50 W
2025/05/01 16:15:47.011, 280.60 W
2025/05/01 16:15:52.012, 161.37 W
2025/05/01 16:15:57.012, 192.89 W
2025/05/01 16:16:02.012, 284.09 W
2025/05/01 16:16:07.013, 198.45 W
2025/05/01 16:16:12.013, 278.47 W
2025/05/01 16:16:17.014, 192.85 W
2025/05/01 16:16:22.014, 190.25 W
2025/05/01 16:16:27.015, 286.02 W
2025/05/01 16:16:32.015, 190.35 W
2025/05/01 16:16:37.016, 276.51 W
2025/05/01 16:16:42.016, 199.89 W
2025/05/01 16:16:47.017, 197.59 W
2025/05/01 16:16:52.017, 287.95 W
2025/05/01 16:16:57.018, 195.49 W
2025/05/01 16:17:02.018, 269.86 W
2025/05/01 16:17:07.019, 240.28 W
2025/05/01 16:17:12.019, 192.48 W
2025/05/01 16:17:17.020, 286.00 W
2025/05/01 16:17:22.020, 195.95 W
2025/05/01 16:17:27.021, 248.79 W
2025/05/01 16:17:32.021, 234.30 W
2025/05/01 16:17:37.022, 191.15 W
2025/05/01 16:17:42.028, 288.02 W
2025/05/01 16:17:47.028, 189.17 W
2025/05/01 16:17:52.029, 250.33 W
2025/05/01 16:17:57.035, 232.89 W
2025/05/01 16:18:02.036, 185.26 W
2025/05/01 16:18:07.037, 325.17 W
2025/05/01 16:18:12.037, 225.43 W
2025/05/01 16:18:17.038, 224.93 W
2025/05/01 16:18:22.038, 312.02 W
2025/05/01 16:18:27.039, 224.48 W
2025/05/01 16:18:32.039, 310.72 W
2025/05/01 16:18:37.040, 174.11 W
2025/05/01 16:18:42.040, 225.18 W
2025/05/01 16:18:47.040, 323.03 W
2025/05/01 16:18:52.041, 227.29 W
2025/05/01 16:18:57.041, 314.68 W
2025/05/01 16:19:02.042, 246.66 W
2025/05/01 16:19:07.042, 235.59 W
2025/05/01 16:19:12.043, 313.94 W
2025/05/01 16:19:17.043, 227.76 W
2025/05/01 16:19:22.044, 288.12 W
2025/05/01 16:19:27.044, 262.93 W
2025/05/01 16:19:32.044, 231.62 W
2025/05/01 16:19:37.045, 314.46 W
2025/05/01 16:19:42.045, 226.02 W
2025/05/01 16:19:47.046, 234.24 W
2025/05/01 16:19:52.046, 305.54 W
2025/05/01 16:19:57.046, 227.59 W
2025/05/01 16:20:02.047, 314.97 W
2025/05/01 16:20:07.047, 175.87 W
2025/05/01 16:20:12.048, 225.63 W
2025/05/01 16:20:17.048, 320.98 W
2025/05/01 16:20:22.054, 227.41 W
2025/05/01 16:20:27.055, 312.03 W
2025/05/01 16:20:32.055, 211.57 W
2025/05/01 16:20:37.056, 232.19 W
2025/05/01 16:20:42.056, 318.46 W
2025/05/01 16:20:47.057, 227.44 W
2025/05/01 16:20:52.057, 280.88 W
2025/05/01 16:20:57.058, 257.43 W
2025/05/01 16:21:02.058, 232.43 W
2025/05/01 16:21:07.058, 319.47 W
2025/05/01 16:21:12.059, 186.83 W
2025/05/01 16:21:17.059, 224.38 W
2025/05/01 16:21:22.060, 322.04 W
2025/05/01 16:21:27.060, 227.77 W
2025/05/01 16:21:32.061, 318.33 W
2025/05/01 16:21:37.061, 183.52 W
2025/05/01 16:21:42.061, 226.29 W
2025/05/01 16:21:47.067, 325.07 W
2025/05/01 16:21:52.068, 223.94 W
2025/05/01 16:21:57.069, 286.64 W
2025/05/01 16:22:02.075, 253.48 W
2025/05/01 16:22:07.075, 229.50 W
2025/05/01 16:22:12.075, 319.88 W
2025/05/01 16:22:17.076, 153.93 W
2025/05/01 16:22:22.076, 225.53 W
2025/05/01 16:22:27.077, 328.19 W
2025/05/01 16:22:32.077, 228.98 W
2025/05/01 16:22:37.078, 317.86 W
2025/05/01 16:22:42.078, 218.55 W
2025/05/01 16:22:47.079, 227.68 W
2025/05/01 16:22:52.079, 325.48 W
2025/05/01 16:22:57.079, 231.95 W
2025/05/01 16:23:02.080, 288.84 W
2025/05/01 16:23:07.080, 257.31 W
2025/05/01 16:23:12.081, 225.61 W
2025/05/01 16:23:17.081, 326.33 W
2025/05/01 16:23:22.081, 226.40 W
2025/05/01 16:23:27.082, 239.46 W
2025/05/01 16:23:32.082, 304.18 W
2025/05/01 16:23:37.083, 234.82 W
2025/05/01 16:23:42.083, 281.12 W
2025/05/01 16:23:47.084, 154.25 W
2025/05/01 16:23:52.084, 190.40 W
2025/05/01 16:23:57.085, 286.53 W
2025/05/01 16:24:02.085, 198.56 W
2025/05/01 16:24:07.085, 280.53 W
2025/05/01 16:24:12.086, 155.66 W
2025/05/01 16:24:17.087, 190.79 W
2025/05/01 16:24:22.087, 289.73 W
2025/05/01 16:24:27.088, 196.28 W
2025/05/01 16:24:32.088, 282.44 W
2025/05/01 16:24:37.089, 170.02 W
2025/05/01 16:24:42.089, 194.23 W
2025/05/01 16:24:47.089, 290.76 W
2025/05/01 16:24:52.090, 195.85 W
2025/05/01 16:24:57.090, 277.24 W
2025/05/01 16:25:02.091, 201.19 W
2025/05/01 16:25:07.091, 196.52 W
2025/05/01 16:25:12.092, 294.35 W
2025/05/01 16:25:17.092, 192.28 W
2025/05/01 16:25:22.093, 277.08 W
2025/05/01 16:25:27.099, 218.51 W
2025/05/01 16:25:32.100, 191.12 W
2025/05/01 16:25:37.100, 290.83 W
2025/05/01 16:25:42.101, 196.39 W
2025/05/01 16:25:47.101, 279.67 W
2025/05/01 16:25:52.102, 207.93 W
2025/05/01 16:25:57.107, 196.07 W
2025/05/01 16:26:02.107, 286.33 W
2025/05/01 16:26:07.108, 195.78 W
2025/05/01 16:26:12.108, 280.46 W
2025/05/01 16:26:17.108, 224.69 W
2025/05/01 16:26:22.111, 192.05 W
2025/05/01 16:26:27.111, 288.33 W
2025/05/01 16:26:32.117, 192.46 W
2025/05/01 16:26:37.118, 261.81 W
2025/05/01 16:26:42.118, 231.86 W
2025/05/01 16:26:47.119, 195.54 W
2025/05/01 16:26:52.119, 287.32 W
2025/05/01 16:26:57.120, 192.26 W
2025/05/01 16:27:02.120, 264.33 W
2025/05/01 16:27:07.121, 229.42 W
2025/05/01 16:27:12.121, 195.23 W
2025/05/01 16:27:17.122, 281.67 W
2025/05/01 16:27:22.122, 189.50 W
2025/05/01 16:27:27.122, 216.67 W
2025/05/01 16:27:32.123, 234.74 W
2025/05/01 16:27:37.123, 196.10 W
2025/05/01 16:27:42.124, 281.75 W
2025/05/01 16:27:47.124, 193.69 W
2025/05/01 16:27:52.125, 225.78 W
2025/05/01 16:27:57.125, 237.06 W
2025/05/01 16:28:02.125, 196.38 W
2025/05/01 16:28:07.126, 279.14 W
2025/05/01 16:28:12.126, 194.47 W
2025/05/01 16:28:17.127, 214.37 W
2025/05/01 16:28:22.127, 243.27 W
2025/05/01 16:28:27.128, 193.02 W
2025/05/01 16:28:32.128, 282.87 W
2025/05/01 16:28:37.129, 195.60 W
2025/05/01 16:28:42.129, 218.04 W
2025/05/01 16:28:47.130, 248.98 W
2025/05/01 16:28:52.130, 232.62 W
2025/05/01 16:28:57.131, 320.34 W
2025/05/01 16:29:02.131, 226.23 W
2025/05/01 16:29:07.132, 224.97 W
2025/05/01 16:29:12.132, 324.21 W
2025/05/01 16:29:17.132, 231.59 W
2025/05/01 16:29:22.133, 318.99 W
2025/05/01 16:29:27.133, 97.35 W
2025/05/01 16:29:32.134, 231.45 W
2025/05/01 16:29:37.134, 317.48 W
2025/05/01 16:29:42.134, 227.24 W
2025/05/01 16:29:47.135, 294.86 W
2025/05/01 16:29:52.135, 249.98 W
2025/05/01 16:29:57.136, 226.75 W
2025/05/01 16:30:02.136, 307.84 W
2025/05/01 16:30:07.137, 172.78 W
2025/05/01 16:30:12.137, 221.74 W
2025/05/01 16:30:17.138, 322.96 W
2025/05/01 16:30:22.138, 228.58 W
2025/05/01 16:30:27.138, 319.35 W
2025/05/01 16:30:32.139, 250.75 W
2025/05/01 16:30:37.139, 230.39 W
2025/05/01 16:30:42.140, 317.11 W
2025/05/01 16:30:47.140, 211.28 W
2025/05/01 16:30:52.141, 223.75 W
2025/05/01 16:30:57.141, 322.86 W
2025/05/01 16:31:02.147, 227.14 W
2025/05/01 16:31:07.148, 311.68 W
2025/05/01 16:31:12.148, 236.26 W
2025/05/01 16:31:17.149, 226.86 W
2025/05/01 16:31:22.149, 315.40 W
2025/05/01 16:31:27.150, 226.94 W
2025/05/01 16:31:32.150, 242.39 W
2025/05/01 16:31:37.150, 309.36 W
2025/05/01 16:31:42.157, 225.40 W
2025/05/01 16:31:47.157, 311.10 W
2025/05/01 16:31:52.157, 201.01 W
2025/05/01 16:31:57.158, 227.35 W
2025/05/01 16:32:02.158, 324.43 W
2025/05/01 16:32:07.159, 221.13 W
2025/05/01 16:32:12.159, 264.76 W
2025/05/01 16:32:17.160, 284.04 W
2025/05/01 16:32:22.166, 234.71 W
2025/05/01 16:32:27.166, 314.33 W
2025/05/01 16:32:32.167, 171.89 W
2025/05/01 16:32:37.167, 226.80 W
2025/05/01 16:32:42.168, 325.18 W
2025/05/01 16:32:47.168, 227.70 W
2025/05/01 16:32:52.169, 311.62 W
2025/05/01 16:32:57.169, 251.44 W
2025/05/01 16:33:02.169, 227.56 W
2025/05/01 16:33:07.170, 318.29 W
2025/05/01 16:33:12.170, 220.56 W
2025/05/01 16:33:17.171, 219.75 W
2025/05/01 16:33:22.171, 322.73 W
2025/05/01 16:33:27.171, 228.59 W
2025/05/01 16:33:32.172, 313.93 W
2025/05/01 16:33:37.173, 187.66 W
2025/05/01 16:33:42.173, 227.77 W
2025/05/01 16:33:47.173, 322.05 W
2025/05/01 16:33:52.174, 227.01 W
2025/05/01 16:33:57.174, 272.67 W
2025/05/01 16:34:02.174, 257.89 W
2025/05/01 16:34:07.181, 226.81 W
2025/05/01 16:34:12.181, 312.35 W
2025/05/01 16:34:17.181, 210.84 W
2025/05/01 16:34:22.182, 203.61 W
2025/05/01 16:34:27.182, 319.93 W
2025/05/01 16:34:32.183, 227.88 W
2025/05/01 16:34:37.183, 312.36 W
2025/05/01 16:34:42.184, 258.07 W
2025/05/01 16:34:47.184, 225.79 W
2025/05/01 16:34:52.185, 318.09 W
2025/05/01 16:34:57.185, 223.40 W
2025/05/01 16:35:02.185, 210.87 W
2025/05/01 16:35:07.186, 252.15 W
2025/05/01 16:35:12.186, 196.54 W
2025/05/01 16:35:17.187, 279.52 W
2025/05/01 16:35:22.187, 191.54 W
2025/05/01 16:35:27.188, 196.81 W
2025/05/01 16:35:32.188, 264.86 W
2025/05/01 16:35:37.188, 198.69 W
2025/05/01 16:35:42.189, 278.48 W
2025/05/01 16:35:47.189, 176.06 W
2025/05/01 16:35:52.190, 190.17 W
2025/05/01 16:35:57.190, 283.95 W
2025/05/01 16:36:02.191, 199.35 W
2025/05/01 16:36:07.191, 290.40 W
2025/05/01 16:36:12.192, 170.77 W
2025/05/01 16:36:17.192, 191.35 W
2025/05/01 16:36:22.193, 282.71 W
2025/05/01 16:36:27.199, 190.37 W
2025/05/01 16:36:32.200, 283.75 W
2025/05/01 16:36:37.200, 135.61 W
2025/05/01 16:36:42.201, 189.90 W
2025/05/01 16:36:47.201, 291.49 W
2025/05/01 16:36:52.207, 193.62 W
2025/05/01 16:36:57.208, 284.74 W
2025/05/01 16:37:02.208, 140.39 W
2025/05/01 16:37:07.209, 192.18 W
2025/05/01 16:37:12.209, 286.30 W
2025/05/01 16:37:17.210, 197.99 W
2025/05/01 16:37:22.210, 280.02 W
2025/05/01 16:37:27.210, 150.92 W
2025/05/01 16:37:32.211, 196.40 W
2025/05/01 16:37:37.211, 287.44 W
2025/05/01 16:37:42.212, 202.56 W
2025/05/01 16:37:47.212, 285.20 W
2025/05/01 16:37:52.213, 144.47 W
2025/05/01 16:37:57.213, 189.48 W
